"trial_id","start_ms","duration_ms","fix_x","fix_y","exp_id","end_ms","program","fix_x_corrected","fix_y_corrected","fix_x_diff","fix_y_diff"
5,0,216,314,560,2,216,"nt2",314,560,0,0
5,367,300,106,299,2,667,"nt2",106,299,0,0
5,783,250,182,265,2,1033,"nt2",182,265,0,0
5,1250,350,95,259,2,1600,"nt2",95,259,0,0
5,1784,183,307,269,2,1967,"nt2",307,269,0,0
5,2017,234,408,244,2,2251,"nt2",408,244,0,0
5,2301,316,308,263,2,2617,"nt2",308,263,0,0
5,2684,167,419,328,2,2851,"nt2",419,328,0,0
5,2868,583,425,294,2,3451,"nt2",425,294,0,0
5,3484,334,564,300,2,3818,"nt2",564,300,0,0
5,3901,584,681,305,2,4485,"nt2",681,305,0,0
5,4502,333,660,266,2,4835,"nt2",660,266,0,0
5,4985,300,713,320,2,5285,"nt2",713,320,0,0
5,5302,317,699,286,2,5619,"nt2",699,286,0,0
5,6069,200,841,281,2,6269,"nt2",841,281,0,0
5,6286,150,827,322,2,6436,"nt2",827,322,0,0
5,6586,150,921,278,2,6736,"nt2",921,278,0,0
5,6786,167,1009,303,2,6953,"nt2",1009,303,0,0
5,7036,233,1104,307,2,7269,"nt2",1104,307,0,0
5,7286,234,968,314,2,7520,"nt2",968,314,0,0
5,7670,400,1346,332,2,8070,"nt2",1346,332,0,0
5,8103,367,1445,330,2,8470,"nt2",1445,330,0,0
5,8970,184,18,278,2,9154,"nt2",18,278,0,0
5,9270,267,79,359,2,9537,"nt2",79,359,0,0
5,9704,200,183,320,2,9904,"nt2",183,320,0,0
5,9937,150,83,316,2,10087,"nt2",83,316,0,0
5,10104,334,99,344,2,10438,"nt2",99,344,0,0
5,10504,317,197,335,2,10821,"nt2",197,335,0,0
5,11054,334,238,344,2,11388,"nt2",238,344,0,0
5,11405,283,354,339,2,11688,"nt2",354,339,0,0
5,11755,367,452,333,2,12122,"nt2",452,333,0,0
5,12255,300,601,342,2,12555,"nt2",601,342,0,0
5,12605,383,680,354,2,12988,"nt2",680,354,0,0
5,13039,366,729,352,2,13405,"nt2",729,352,0,0
5,13472,217,672,361,2,13689,"nt2",672,361,0,0
5,13772,167,853,355,2,13939,"nt2",853,355,0,0
5,14006,366,810,373,2,14372,"nt2",810,373,0,0
5,14389,184,926,362,2,14573,"nt2",926,362,0,0
5,14589,267,1005,358,2,14856,"nt2",1005,358,0,0
5,15089,151,1159,359,2,15240,"nt2",1159,359,0,0
5,15289,151,1100,377,2,15440,"nt2",1100,377,0,0
5,15673,400,1172,384,2,16073,"nt2",1172,384,0,0
5,16223,667,1357,410,2,16890,"nt2",1357,410,0,0
5,16990,150,1484,418,2,17140,"nt2",1484,418,0,0
5,17207,150,126,402,2,17357,"nt2",126,402,0,0
5,17507,234,53,415,2,17741,"nt2",53,415,0,0
5,17757,350,105,405,2,18107,"nt2",105,405,0,0
5,18124,150,124,422,2,18274,"nt2",124,422,0,0
5,18674,234,328,428,2,18908,"nt2",328,428,0,0
5,18924,201,367,410,2,19125,"nt2",367,410,0,0
5,19241,250,550,462,2,19491,"nt2",550,462,0,0
5,19575,316,603,425,2,19891,"nt2",603,425,0,0
5,20091,201,772,439,2,20292,"nt2",772,439,0,0
5,20308,250,793,420,2,20558,"nt2",793,420,0,0
5,20925,484,950,469,2,21409,"nt2",950,469,0,0
5,21525,167,810,467,2,21692,"nt2",810,467,0,0
5,21709,767,951,443,2,22476,"nt2",951,443,0,0
5,22559,234,1030,439,2,22793,"nt2",1030,439,0,0
5,22843,383,1128,441,2,23226,"nt2",1128,441,0,0
5,23760,250,1378,470,2,24010,"nt2",1378,470,0,0
5,24610,167,82,473,2,24777,"nt2",82,473,0,0
5,24877,183,160,467,2,25060,"nt2",160,467,0,0
5,25160,734,230,478,2,25894,"nt2",230,478,0,0
5,25911,183,265,489,2,26094,"nt2",265,489,0,0
5,26478,250,379,480,2,26728,"nt2",379,480,0,0
5,26978,217,567,558,2,27195,"nt2",567,558,0,0
5,27278,317,458,528,2,27595,"nt2",458,528,0,0
5,27611,217,541,538,2,27828,"nt2",541,538,0,0
5,27878,284,684,537,2,28162,"nt2",684,537,0,0
5,28245,484,781,539,2,28729,"nt2",781,539,0,0
5,28762,350,864,545,2,29112,"nt2",864,545,0,0
5,29312,417,969,510,2,29729,"nt2",969,510,0,0
5,29896,300,1097,523,2,30196,"nt2",1097,523,0,0
5,30329,267,1355,555,2,30596,"nt2",1355,555,0,0
5,31830,200,428,569,2,32030,"nt2",428,569,0,0
5,32297,333,558,559,2,32630,"nt2",558,559,0,0
5,32814,350,600,584,2,33164,"nt2",600,584,0,0
5,33180,200,578,563,2,33380,"nt2",578,563,0,0
5,33397,384,656,579,2,33781,"nt2",656,579,0,0
5,33797,400,642,562,2,34197,"nt2",642,562,0,0
5,34214,184,688,572,2,34398,"nt2",688,572,0,0
5,34414,334,795,580,2,34748,"nt2",795,580,0,0
5,34815,233,868,557,2,35048,"nt2",868,557,0,0
5,35315,266,1006,569,2,35581,"nt2",1006,569,0,0
5,35681,601,1085,579,2,36282,"nt2",1085,579,0,0
5,36432,250,1234,587,2,36682,"nt2",1234,587,0,0
5,39516,367,370,644,2,39883,"nt2",370,644,0,0
5,40033,217,249,611,2,40250,"nt2",249,611,0,0
5,40484,183,353,615,2,40667,"nt2",353,615,0,0
5,40700,167,461,634,2,40867,"nt2",461,634,0,0
5,40917,183,220,650,2,41100,"nt2",220,650,0,0
5,41200,567,469,645,2,41767,"nt2",469,645,0,0
5,41967,217,416,642,2,42184,"nt2",416,642,0,0
5,42434,284,598,651,2,42718,"nt2",598,651,0,0
5,43318,150,690,610,2,43468,"nt2",690,610,0,0
5,43602,166,766,621,2,43768,"nt2",766,621,0,0
5,43902,216,819,651,2,44118,"nt2",819,651,0,0
5,44185,417,937,645,2,44602,"nt2",937,645,0,0
5,44619,183,931,605,2,44802,"nt2",931,605,0,0
5,45502,334,1141,621,2,45836,"nt2",1141,621,0,0
