"trial_id","start_ms","duration_ms","fix_x","fix_y","exp_id","end_ms","program","fix_x_corrected","fix_y_corrected","fix_x_diff","fix_y_diff"
12,50,192,412,218,4,242,"nt3",392,218,20,0
12,300,376,211,286,4,676,"nt3",191,286,20,0
12,684,192,345,290,4,876,"nt3",325,290,20,0
12,1326,201,267,312,4,1527,"nt3",247,312,20,0
12,3366,267,906,376,4,3633,"nt3",886,376,20,0
12,3641,134,925,344,4,3775,"nt3",905,344,20,0
12,4776,375,942,307,4,5151,"nt3",922,307,20,0
12,5202,108,937,344,4,5310,"nt3",917,344,20,0
12,5318,75,953,316,4,5393,"nt3",933,316,20,0
12,5418,309,796,290,4,5727,"nt3",776,290,20,0
12,5769,183,601,270,4,5952,"nt3",581,270,20,0
12,6695,317,199,338,4,7012,"nt3",179,338,20,0
12,7020,234,350,317,4,7254,"nt3",330,317,20,0
12,7271,183,456,311,4,7454,"nt3",436,311,20,0
12,7521,209,514,298,4,7730,"nt3",494,298,20,0
12,7738,92,499,316,4,7830,"nt3",479,316,20,0
12,7855,275,636,306,4,8130,"nt3",616,306,20,0
12,8314,75,786,318,4,8389,"nt3",766,318,20,0
12,8397,175,638,304,4,8572,"nt3",618,304,20,0
12,8606,225,557,302,4,8831,"nt3",537,302,20,0
12,8906,117,702,313,4,9023,"nt3",682,313,20,0
12,9140,258,901,353,4,9398,"nt3",881,353,20,0
12,9415,200,967,362,4,9615,"nt3",947,362,20,0
12,9624,283,1005,361,4,9907,"nt3",985,361,20,0
12,9916,233,1050,382,4,10149,"nt3",1030,382,20,0
12,10249,92,1065,462,4,10341,"nt3",1045,462,20,0
12,10441,226,120,403,4,10667,"nt3",100,403,20,0
12,10708,434,212,375,4,11142,"nt3",192,375,20,0
12,11167,192,347,340,4,11359,"nt3",327,340,20,0
12,11384,284,439,322,4,11668,"nt3",419,322,20,0
12,11684,226,304,350,4,11910,"nt3",284,350,20,0
12,11935,259,241,375,4,12194,"nt3",221,375,20,0
12,12202,192,215,376,4,12394,"nt3",195,376,20,0
12,12460,126,320,372,4,12586,"nt3",300,372,20,0
12,12611,358,431,369,4,12969,"nt3",411,369,20,0
12,13003,175,552,358,4,13178,"nt3",532,358,20,0
12,13462,125,672,322,4,13587,"nt3",652,322,20,0
12,13603,167,782,354,4,13770,"nt3",762,354,20,0
12,13795,192,872,384,4,13987,"nt3",852,384,20,0
12,14037,126,1228,436,4,14163,"nt3",1208,436,20,0
12,14288,91,1132,435,4,14379,"nt3",1112,435,20,0
12,14446,109,1270,435,4,14555,"nt3",1250,435,20,0
12,14713,234,388,423,4,14947,"nt3",368,423,20,0
12,15481,167,606,438,4,15648,"nt3",586,438,20,0
12,15656,200,565,424,4,15856,"nt3",545,424,20,0
12,16040,75,691,430,4,16115,"nt3",671,430,20,0
12,16165,167,759,400,4,16332,"nt3",739,400,20,0
12,16340,301,796,418,4,16641,"nt3",776,418,20,0
12,16691,108,959,406,4,16799,"nt3",939,406,20,0
12,16849,234,836,413,4,17083,"nt3",816,413,20,0
12,17091,659,806,419,4,17750,"nt3",786,419,20,0
12,17792,192,873,375,4,17984,"nt3",853,375,20,0
12,18151,200,1062,459,4,18351,"nt3",1042,459,20,0
12,18610,175,1264,488,4,18785,"nt3",1244,488,20,0
12,18843,167,1280,509,4,19010,"nt3",1260,509,20,0
12,19244,292,395,476,4,19536,"nt3",375,476,20,0
12,19753,217,609,441,4,19970,"nt3",589,441,20,0
12,20003,317,788,415,4,20320,"nt3",768,415,20,0
12,20454,166,763,436,4,20620,"nt3",743,436,20,0
12,20671,308,661,446,4,20979,"nt3",641,446,20,0
12,21046,292,675,476,4,21338,"nt3",655,476,20,0
12,21346,109,646,457,4,21455,"nt3",626,457,20,0
12,21472,125,734,429,4,21597,"nt3",714,429,20,0
12,21613,117,772,439,4,21730,"nt3",752,439,20,0
12,21814,684,683,512,4,22498,"nt3",663,512,20,0
12,22531,225,776,476,4,22756,"nt3",756,476,20,0
12,22773,225,822,458,4,22998,"nt3",802,458,20,0
12,23065,92,896,461,4,23157,"nt3",876,461,20,0
12,23307,250,1020,520,4,23557,"nt3",1000,520,20,0
12,23616,167,1145,559,4,23783,"nt3",1125,559,20,0
12,23908,233,1187,568,4,24141,"nt3",1167,568,20,0
12,24158,250,1120,555,4,24408,"nt3",1100,555,20,0
12,24609,167,1273,576,4,24776,"nt3",1253,576,20,0
12,24801,342,1308,585,4,25143,"nt3",1288,585,20,0
12,25259,234,1097,536,4,25493,"nt3",1077,536,20,0
12,25535,225,1295,572,4,25760,"nt3",1275,572,20,0
12,25810,109,1326,581,4,25919,"nt3",1306,581,20,0
12,25985,184,453,553,4,26169,"nt3",433,553,20,0
12,26177,359,400,537,4,26536,"nt3",380,537,20,0
12,26595,150,483,534,4,26745,"nt3",463,534,20,0
12,26862,200,553,547,4,27062,"nt3",533,547,20,0
12,29470,376,1054,552,4,29846,"nt3",1034,552,20,0
12,29887,142,838,491,4,30029,"nt3",818,491,20,0
12,30037,76,874,499,4,30113,"nt3",854,499,20,0
12,30171,125,956,525,4,30296,"nt3",936,525,20,0
12,30371,92,1115,540,4,30463,"nt3",1095,540,20,0
12,30863,84,225,605,4,30947,"nt3",205,605,20,0
12,30955,84,210,574,4,31039,"nt3",190,574,20,0
12,31072,159,154,557,4,31231,"nt3",134,557,20,0
12,31247,201,320,559,4,31448,"nt3",300,559,20,0
12,31472,242,417,550,4,31714,"nt3",397,550,20,0
12,31731,209,426,498,4,31940,"nt3",406,498,20,0
12,31965,217,520,482,4,32182,"nt3",500,482,20,0
12,32207,534,542,529,4,32741,"nt3",522,529,20,0
