"trial_id","start_ms","duration_ms","fix_x","fix_y","exp_id","end_ms","program","fix_x_corrected","fix_y_corrected","fix_x_diff","fix_y_diff"
2,0,234,494,427,1,234,"nt2",494,427,0,0
2,434,167,113,288,1,601,"nt2",113,288,0,0
2,617,267,74,286,1,884,"nt2",74,286,0,0
2,917,150,224,282,1,1067,"nt2",224,282,0,0
2,1451,383,280,268,1,1834,"nt2",280,268,0,0
2,1985,483,418,297,1,2468,"nt2",418,297,0,0
2,2551,651,445,301,1,3202,"nt2",445,301,0,0
2,3352,166,541,309,1,3518,"nt2",541,309,0,0
2,3552,250,323,276,1,3802,"nt2",323,276,0,0
2,4602,350,701,317,1,4952,"nt2",701,317,0,0
2,5086,183,746,326,1,5269,"nt2",746,326,0,0
2,6503,167,123,271,1,6670,"nt2",123,271,0,0
2,6720,817,649,312,1,7537,"nt2",649,312,0,0
2,7654,216,724,337,1,7870,"nt2",724,337,0,0
2,8020,251,858,381,1,8271,"nt2",858,381,0,0
2,10205,200,69,339,1,10405,"nt2",69,339,0,0
2,10438,417,177,341,1,10855,"nt2",177,341,0,0
2,11105,150,295,348,1,11255,"nt2",295,348,0,0
2,11405,200,447,365,1,11605,"nt2",447,365,0,0
2,11989,183,647,376,1,12172,"nt2",647,376,0,0
2,12206,200,359,282,1,12406,"nt2",359,282,0,0
2,12439,234,88,266,1,12673,"nt2",88,266,0,0
2,12706,317,299,284,1,13023,"nt2",299,284,0,0
2,13039,217,393,297,1,13256,"nt2",393,297,0,0
2,13273,400,289,294,1,13673,"nt2",289,294,0,0
2,13706,150,480,312,1,13856,"nt2",480,312,0,0
2,13990,200,410,288,1,14190,"nt2",410,288,0,0
2,14240,150,550,290,1,14390,"nt2",550,290,0,0
2,14690,233,749,335,1,14923,"nt2",749,335,0,0
2,14990,334,725,315,1,15324,"nt2",725,315,0,0
2,15340,167,772,313,1,15507,"nt2",772,313,0,0
2,15557,267,817,368,1,15824,"nt2",817,368,0,0
2,15991,316,707,320,1,16307,"nt2",707,320,0,0
