"trial_id","start_ms","duration_ms","fix_x","fix_y","exp_id","end_ms","program","fix_x_corrected","fix_y_corrected","fix_x_diff","fix_y_diff"
9,0,217,1008,561,3,217,"nt3",1008,561,0,0
9,276,133,362,407,3,409,"nt3",362,422,0,-15
9,418,300,308,400,3,718,"nt3",308,415,0,-15
9,726,242,357,400,3,968,"nt3",357,415,0,-15
9,976,242,426,394,3,1218,"nt3",426,409,0,-15
9,1227,217,489,403,3,1444,"nt3",489,418,0,-15
9,1452,159,504,423,3,1611,"nt3",504,438,0,-15
9,1619,192,541,407,3,1811,"nt3",541,422,0,-15
9,1819,259,592,420,3,2078,"nt3",592,420,0,0
9,2095,250,669,430,3,2345,"nt3",669,430,0,0
9,2353,259,723,431,3,2612,"nt3",723,431,0,0
9,2620,326,777,431,3,2946,"nt3",777,431,0,0
9,2962,418,858,426,3,3380,"nt3",858,426,0,0
9,3388,1068,905,427,3,4456,"nt3",905,427,0,0
9,4539,267,405,406,3,4806,"nt3",405,421,0,-15
9,4840,292,337,410,3,5132,"nt3",337,425,0,-15
9,5148,217,412,416,3,5365,"nt3",412,431,0,-15
9,5390,259,535,413,3,5649,"nt3",535,428,0,-15
9,5657,267,587,413,3,5924,"nt3",587,428,0,-15
9,5933,150,504,417,3,6083,"nt3",504,432,0,-15
9,6099,226,679,434,3,6325,"nt3",679,434,0,0
9,6341,226,581,428,3,6567,"nt3",581,428,0,0
9,6575,184,620,427,3,6759,"nt3",620,427,0,0
9,6767,309,676,427,3,7076,"nt3",676,427,0,0
9,7084,133,724,423,3,7217,"nt3",724,423,0,0
9,7226,417,597,424,3,7643,"nt3",597,424,0,0
9,7668,234,681,434,3,7902,"nt3",681,434,0,0
9,7910,342,774,429,3,8252,"nt3",774,429,0,0
9,8260,359,851,436,3,8619,"nt3",851,436,0,0
9,8628,483,887,440,3,9111,"nt3",887,440,0,0
9,9120,400,913,429,3,9520,"nt3",913,429,0,0
9,9529,133,948,421,3,9662,"nt3",948,421,0,0
9,9670,276,1004,411,3,9946,"nt3",1004,426,0,-15
9,9954,217,1065,406,3,10171,"nt3",1065,421,0,-15
9,10179,234,1097,419,3,10413,"nt3",1097,434,0,-15
9,10421,693,1141,411,3,11114,"nt3",1141,426,0,-15
9,11122,259,1170,408,3,11381,"nt3",1170,423,0,-15
9,11389,376,1215,413,3,11765,"nt3",1215,428,0,-15
9,11773,300,1247,409,3,12073,"nt3",1247,424,0,-15
9,12082,225,1302,393,3,12307,"nt3",1302,408,0,-15
9,12390,309,324,471,3,12699,"nt3",324,471,0,0
9,12858,200,341,456,3,13058,"nt3",341,456,0,0
9,13066,226,389,466,3,13292,"nt3",389,466,0,0
9,13317,350,326,457,3,13667,"nt3",326,457,0,0
9,13675,576,371,449,3,14251,"nt3",371,449,0,0
9,14259,484,415,463,3,14743,"nt3",415,463,0,0
9,14752,400,494,474,3,15152,"nt3",494,474,0,0
9,15160,301,527,475,3,15461,"nt3",527,475,0,0
9,15469,217,548,486,3,15686,"nt3",548,486,0,0
9,15694,259,501,479,3,15953,"nt3",501,464,0,15
9,15961,476,532,494,3,16437,"nt3",532,479,0,15
9,16445,610,661,494,3,17055,"nt3",661,479,0,15
9,17080,233,703,500,3,17313,"nt3",703,485,0,15
9,17322,183,749,497,3,17505,"nt3",749,482,0,15
9,17522,158,795,496,3,17680,"nt3",795,481,0,15
9,17722,325,874,493,3,18047,"nt3",874,478,0,15
9,18056,459,906,488,3,18515,"nt3",906,473,0,15
9,18523,208,885,492,3,18731,"nt3",885,477,0,15
9,18740,542,903,485,3,19282,"nt3",903,485,0,0
9,19291,183,942,485,3,19474,"nt3",942,485,0,0
9,19482,267,995,484,3,19749,"nt3",995,484,0,0
9,19758,117,1022,481,3,19875,"nt3",1022,481,0,0
9,19883,242,1063,474,3,20125,"nt3",1063,474,0,0
9,20142,150,1000,481,3,20292,"nt3",1000,481,0,0
9,20492,267,1062,468,3,20759,"nt3",1062,468,0,0
9,20767,109,1121,482,3,20876,"nt3",1121,482,0,0
9,20884,234,1062,472,3,21118,"nt3",1062,472,0,0
9,21135,175,1127,447,3,21310,"nt3",1127,447,0,0
9,21318,459,1056,457,3,21777,"nt3",1056,457,0,0
9,21785,42,1075,474,3,21827,"nt3",1075,474,0,0
9,21852,125,1112,471,3,21977,"nt3",1112,471,0,0
9,21985,267,1158,464,3,22252,"nt3",1158,464,0,0
9,22261,217,1210,482,3,22478,"nt3",1210,482,0,0
9,22486,250,1308,469,3,22736,"nt3",1308,469,0,0
9,22745,626,1333,445,3,23371,"nt3",1333,445,0,0
9,23379,158,1362,440,3,23537,"nt3",1362,440,0,0
9,23621,943,327,500,3,24564,"nt3",327,500,0,0
9,24572,225,440,499,3,24797,"nt3",440,499,0,0
9,24806,183,474,503,3,24989,"nt3",474,503,0,0
9,24997,159,503,491,3,25156,"nt3",503,491,0,0
9,25164,334,567,507,3,25498,"nt3",567,507,0,0
9,25523,334,640,512,3,25857,"nt3",640,512,0,0
9,25865,159,652,489,3,26024,"nt3",652,489,0,0
9,26032,300,693,479,3,26332,"nt3",693,479,0,0
9,26341,200,685,518,3,26541,"nt3",685,518,0,0
9,26549,142,645,523,3,26691,"nt3",645,523,0,0
9,26700,208,686,516,3,26908,"nt3",686,516,0,0
9,26925,384,748,520,3,27309,"nt3",748,520,0,0
9,27317,284,803,517,3,27601,"nt3",803,517,0,0
9,27609,200,845,520,3,27809,"nt3",845,520,0,0
9,27818,509,885,515,3,28327,"nt3",885,515,0,0
9,28335,250,941,509,3,28585,"nt3",941,509,0,0
9,28594,292,997,523,3,28886,"nt3",997,523,0,0
9,28894,309,1022,515,3,29203,"nt3",1022,515,0,0
9,29211,250,1075,519,3,29461,"nt3",1075,519,0,0
9,29470,300,1144,516,3,29770,"nt3",1144,516,0,0
9,29778,292,1187,513,3,30070,"nt3",1187,513,0,0
9,30112,209,1259,498,3,30321,"nt3",1259,498,0,0
9,30329,275,1219,503,3,30604,"nt3",1219,503,0,0
9,30613,225,1254,489,3,30838,"nt3",1254,489,0,0
9,30846,342,1204,497,3,31188,"nt3",1204,497,0,0
9,31230,301,1130,511,3,31531,"nt3",1130,511,0,0
9,31572,301,1258,508,3,31873,"nt3",1258,508,0,0
9,31889,351,1305,498,3,32240,"nt3",1305,498,0,0
9,32256,209,1371,504,3,32465,"nt3",1371,504,0,0
9,32557,300,309,562,3,32857,"nt3",309,562,0,0
9,32865,167,340,554,3,33032,"nt3",340,554,0,0
9,33041,300,374,545,3,33341,"nt3",374,545,0,0
9,33349,284,446,551,3,33633,"nt3",446,551,0,0
9,33658,192,507,547,3,33850,"nt3",507,547,0,0
9,33858,259,565,546,3,34117,"nt3",565,546,0,0
9,34125,342,605,554,3,34467,"nt3",605,554,0,0
9,34476,175,559,560,3,34651,"nt3",559,560,0,0
9,34659,317,617,544,3,34976,"nt3",617,544,0,0
9,34985,192,656,551,3,35177,"nt3",656,551,0,0
9,35185,100,706,562,3,35285,"nt3",706,562,0,0
9,35293,267,671,564,3,35560,"nt3",671,564,0,0
9,35569,150,696,558,3,35719,"nt3",696,558,0,0
9,35744,209,766,564,3,35953,"nt3",766,564,0,0
9,36161,167,675,570,3,36328,"nt3",675,570,0,0
9,36336,317,619,569,3,36653,"nt3",619,569,0,0
9,36670,301,770,569,3,36971,"nt3",770,569,0,0
9,37012,234,844,562,3,37246,"nt3",844,562,0,0
9,37254,309,914,561,3,37563,"nt3",914,561,0,0
9,37571,442,977,557,3,38013,"nt3",977,557,0,0
9,38022,142,1013,562,3,38164,"nt3",1013,562,0,0
9,38172,259,971,568,3,38431,"nt3",971,568,0,0
9,38439,225,1013,570,3,38664,"nt3",1013,570,0,0
9,38673,283,972,576,3,38956,"nt3",972,576,0,0
9,38965,350,1009,572,3,39315,"nt3",1009,572,0,0
9,39332,559,1069,574,3,39891,"nt3",1069,574,0,0
9,39899,259,1110,564,3,40158,"nt3",1110,564,0,0
9,40166,259,1162,557,3,40425,"nt3",1162,557,0,0
9,40433,459,1201,559,3,40892,"nt3",1201,559,0,0
9,40900,284,1270,553,3,41184,"nt3",1270,553,0,0
9,41192,217,1353,543,3,41409,"nt3",1353,543,0,0
9,41518,283,298,606,3,41801,"nt3",298,606,0,0
9,41810,192,319,590,3,42002,"nt3",319,590,0,0
9,42010,309,356,590,3,42319,"nt3",356,590,0,0
9,42327,134,383,594,3,42461,"nt3",383,594,0,0
9,42469,400,423,593,3,42869,"nt3",423,593,0,0
9,42886,192,328,425,3,43078,"nt3",328,425,0,0
9,43086,192,317,399,3,43278,"nt3",317,414,0,-15
9,43295,225,374,404,3,43520,"nt3",374,419,0,-15
9,43537,175,506,411,3,43712,"nt3",506,426,0,-15
9,43720,192,424,402,3,43912,"nt3",424,417,0,-15
9,43921,267,502,405,3,44188,"nt3",502,420,0,-15
9,44196,242,466,414,3,44438,"nt3",466,429,0,-15
9,44455,333,532,422,3,44788,"nt3",532,422,0,0
9,44805,267,655,420,3,45072,"nt3",655,420,0,0
9,45080,259,762,427,3,45339,"nt3",762,427,0,0
9,45347,226,810,430,3,45573,"nt3",810,430,0,0
9,45581,300,857,433,3,45881,"nt3",857,433,0,0
9,45890,200,917,432,3,46090,"nt3",917,432,0,0
9,46098,167,888,427,3,46265,"nt3",888,427,0,0
9,46273,201,782,429,3,46474,"nt3",782,429,0,0
9,46490,242,979,427,3,46732,"nt3",979,427,0,0
9,46749,175,1074,417,3,46924,"nt3",1074,417,0,0
9,46933,242,1116,417,3,47175,"nt3",1116,417,0,0
9,47191,384,1183,406,3,47575,"nt3",1183,421,0,-15
9,47583,209,1240,403,3,47792,"nt3",1240,418,0,-15
9,47809,142,1307,392,3,47951,"nt3",1307,407,0,-15
9,48034,225,326,465,3,48259,"nt3",326,465,0,0
9,48268,183,302,463,3,48451,"nt3",302,463,0,0
9,48476,276,372,464,3,48752,"nt3",372,464,0,0
9,48768,301,484,462,3,49069,"nt3",484,462,0,0
9,49077,342,517,465,3,49419,"nt3",517,465,0,0
9,49427,201,470,464,3,49628,"nt3",470,464,0,0
9,49636,200,548,472,3,49836,"nt3",548,472,0,0
9,49845,283,627,465,3,50128,"nt3",627,465,0,0
9,50137,258,696,465,3,50395,"nt3",696,465,0,0
9,50412,192,764,474,3,50604,"nt3",764,474,0,0
9,50621,392,886,472,3,51013,"nt3",886,472,0,0
9,51021,467,923,461,3,51488,"nt3",923,461,0,0
9,51497,158,887,467,3,51655,"nt3",887,467,0,0
9,51697,192,390,445,3,51889,"nt3",390,445,0,0
9,51897,225,367,414,3,52122,"nt3",367,414,0,0
9,52139,300,539,418,3,52439,"nt3",539,418,0,0
9,52456,250,674,419,3,52706,"nt3",674,419,0,0
9,52723,350,813,422,3,53073,"nt3",813,422,0,0
9,53090,184,887,420,3,53274,"nt3",887,420,0,0
9,53282,167,805,460,3,53449,"nt3",805,460,0,0
9,53491,183,759,479,3,53674,"nt3",759,479,0,0
9,53683,342,874,469,3,54025,"nt3",874,469,0,0
9,54033,334,921,471,3,54367,"nt3",921,471,0,0
9,54400,209,1002,425,3,54609,"nt3",1002,425,0,0
9,54625,359,1134,416,3,54984,"nt3",1134,416,0,0
9,54993,375,1202,404,3,55368,"nt3",1202,404,0,0
9,55376,151,1260,407,3,55527,"nt3",1260,407,0,0
9,55602,342,329,452,3,55944,"nt3",329,467,0,-15
9,55952,250,421,455,3,56202,"nt3",421,470,0,-15
9,56211,333,504,466,3,56544,"nt3",504,466,0,0
9,56561,367,693,473,3,56928,"nt3",693,473,0,0
9,56945,217,778,470,3,57162,"nt3",778,470,0,0
9,57204,350,863,467,3,57554,"nt3",863,467,0,0
9,57562,509,900,470,3,58071,"nt3",900,470,0,0
9,58080,175,943,471,3,58255,"nt3",943,471,0,0
9,58263,267,1004,478,3,58530,"nt3",1004,478,0,0
9,58539,300,1047,472,3,58839,"nt3",1047,472,0,0
9,58856,91,970,465,3,58947,"nt3",970,465,0,0
9,58972,209,687,478,3,59181,"nt3",687,478,0,0
9,59189,284,635,478,3,59473,"nt3",635,478,0,0
9,59490,192,768,475,3,59682,"nt3",768,475,0,0
9,59723,292,1141,459,3,60015,"nt3",1141,459,0,0
9,60024,258,1188,455,3,60282,"nt3",1188,470,0,-15
9,60299,267,1275,445,3,60566,"nt3",1275,460,0,-15
9,60574,301,1304,448,3,60875,"nt3",1304,463,0,-15
9,60883,300,1279,452,3,61183,"nt3",1279,467,0,-15
9,61192,142,1305,450,3,61334,"nt3",1305,465,0,-15
9,61342,158,1345,454,3,61500,"nt3",1345,469,0,-15
9,61584,300,310,517,3,61884,"nt3",310,517,0,0
9,61893,158,363,507,3,62051,"nt3",363,507,0,0
9,62060,475,321,497,3,62535,"nt3",321,497,0,0
9,62543,251,442,506,3,62794,"nt3",442,506,0,0
9,62802,209,479,502,3,63011,"nt3",479,502,0,0
9,63019,384,550,511,3,63403,"nt3",550,511,0,0
9,63411,567,645,513,3,63978,"nt3",645,513,0,0
9,63995,426,723,521,3,64421,"nt3",723,521,0,0
9,64446,117,785,524,3,64563,"nt3",785,524,0,0
9,64604,234,1159,484,3,64838,"nt3",1159,484,0,0
9,64846,184,1233,466,3,65030,"nt3",1233,466,0,0
9,65038,342,1275,457,3,65380,"nt3",1275,457,0,0
9,65430,242,739,523,3,65672,"nt3",739,523,0,0
9,65689,158,707,519,3,65847,"nt3",707,519,0,0
9,65856,309,759,522,3,66165,"nt3",759,522,0,0
9,66173,167,802,521,3,66340,"nt3",802,521,0,0
9,66348,109,749,527,3,66457,"nt3",749,527,0,0
9,66465,208,805,520,3,66673,"nt3",805,520,0,0
9,66682,250,874,521,3,66932,"nt3",874,521,0,0
9,66949,200,935,516,3,67149,"nt3",935,516,0,0
9,67157,259,876,520,3,67416,"nt3",876,520,0,0
9,67433,267,945,513,3,67700,"nt3",945,513,0,0
9,67725,225,1000,508,3,67950,"nt3",1000,508,0,0
9,67958,84,1029,516,3,68042,"nt3",1029,516,0,0
9,68067,75,1086,513,3,68142,"nt3",1086,513,0,0
9,68317,234,1136,495,3,68551,"nt3",1136,510,0,-15
9,68559,326,1175,503,3,68885,"nt3",1175,518,0,-15
9,68893,309,1264,493,3,69202,"nt3",1264,508,0,-15
9,69210,208,1323,490,3,69418,"nt3",1323,505,0,-15
9,69460,92,1372,476,3,69552,"nt3",1372,491,0,-15
9,69635,242,287,539,3,69877,"nt3",287,539,0,0
9,69886,267,386,548,3,70153,"nt3",386,548,0,0
9,70161,58,349,550,3,70219,"nt3",349,550,0,0
9,70236,300,455,556,3,70536,"nt3",455,556,0,0
9,70545,250,528,557,3,70795,"nt3",528,557,0,0
9,70812,167,605,559,3,70979,"nt3",605,559,0,0
9,70987,67,636,536,3,71054,"nt3",636,536,0,0
9,71087,301,790,522,3,71388,"nt3",790,522,0,0
9,71396,225,841,519,3,71621,"nt3",841,519,0,0
9,71638,384,760,520,3,72022,"nt3",760,520,0,0
9,72038,234,898,518,3,72272,"nt3",898,518,0,0
9,72289,408,961,515,3,72697,"nt3",961,515,0,0
9,72706,75,936,523,3,72781,"nt3",936,523,0,0
9,72814,326,1070,517,3,73140,"nt3",1070,517,0,0
9,73156,401,997,515,3,73557,"nt3",997,515,0,0
9,73574,358,1155,508,3,73932,"nt3",1155,508,0,0
9,73949,250,1255,501,3,74199,"nt3",1255,501,0,0
9,74216,192,1337,490,3,74408,"nt3",1337,505,0,-15
9,74500,167,323,540,3,74667,"nt3",323,555,0,-15
9,74675,133,294,543,3,74808,"nt3",294,543,0,0
9,74817,283,424,551,3,75100,"nt3",424,551,0,0
9,75117,275,520,552,3,75392,"nt3",520,552,0,0
9,75401,117,496,548,3,75518,"nt3",496,548,0,0
9,75534,234,582,556,3,75768,"nt3",582,556,0,0
9,75776,392,643,562,3,76168,"nt3",643,562,0,0
9,76177,258,748,566,3,76435,"nt3",748,566,0,0
9,76452,267,637,565,3,76719,"nt3",637,565,0,0
9,76736,242,812,563,3,76978,"nt3",812,563,0,0
