trial_id,start_ms,duration_ms,fix_x,fix_y,exp_id,end_ms,program,fix_x_corrected,fix_y_corrected,fix_x_diff,fix_y_diff
9,0,200,394,446,13,200,nt3,394,446,0,0
9,250,183,197,307,13,433,nt3,197,307,0,0
9,550,200,141,291,13,750,nt3,141,291,0,0
9,783,234,239,277,13,1017,nt3,239,277,0,0
9,1033,184,289,260,13,1217,nt3,289,260,0,0
9,1250,434,419,243,13,1684,nt3,419,243,0,0
9,1767,217,354,261,13,1984,nt3,354,261,0,0
9,2451,149,161,286,13,2600,nt3,161,286,0,0
9,2617,250,135,282,13,2867,nt3,135,282,0,0
9,2884,750,92,282,13,3634,nt3,92,282,0,0
9,3668,150,158,280,13,3818,nt3,158,280,0,0
9,3851,167,292,276,13,4018,nt3,292,276,0,0
9,4051,384,579,282,13,4435,nt3,579,282,0,0
9,4468,217,875,286,13,4685,nt3,875,286,0,0
9,4885,317,1192,263,13,5202,nt3,1192,263,0,0
9,5218,217,1337,277,13,5435,nt3,1337,277,0,0
9,5819,216,97,319,13,6035,nt3,97,319,0,0
9,6052,300,77,297,13,6352,nt3,77,297,0,0
9,6452,267,63,329,13,6719,nt3,63,329,0,0
9,6769,300,151,321,13,7069,nt3,151,321,0,0
9,7453,283,409,300,13,7736,nt3,409,300,0,0
9,7836,334,362,326,13,8170,nt3,362,326,0,0
9,8186,334,405,355,13,8520,nt3,405,355,0,0
9,8536,184,544,363,13,8720,nt3,544,363,0,0
9,8787,200,663,363,13,8987,nt3,663,363,0,0
9,9020,217,755,358,13,9237,nt3,755,358,0,0
9,9270,317,905,346,13,9587,nt3,905,346,0,0
9,9637,167,1107,345,13,9804,nt3,1107,345,0,0
9,10020,150,1235,329,13,10170,nt3,1235,329,0,0
9,10204,533,1370,321,13,10737,nt3,1370,321,0,0
9,10754,217,1173,338,13,10971,nt3,1173,338,0,0
9,10987,217,1374,326,13,11204,nt3,1374,326,0,0
9,11288,400,141,407,13,11688,nt3,141,407,0,0
9,11888,433,307,407,13,12321,nt3,307,407,0,0
9,12588,300,604,372,13,12888,nt3,604,372,0,0
9,12922,216,436,349,13,13138,nt3,436,349,0,0
9,13188,184,528,402,13,13372,nt3,528,402,0,0
9,13405,200,620,408,13,13605,nt3,620,408,0,0
9,13639,633,845,418,13,14272,nt3,845,418,0,0
9,14339,167,924,419,13,14506,nt3,924,419,0,0
9,14522,334,1094,402,13,14856,nt3,1094,402,0,0
9,15039,200,1238,413,13,15239,nt3,1238,413,0,0
9,15256,250,1341,406,13,15506,nt3,1341,406,0,0
9,15789,150,135,448,13,15939,nt3,135,448,0,0
9,16006,234,197,472,13,16240,nt3,197,472,0,0
9,16256,184,331,459,13,16440,nt3,331,459,0,0
9,16573,334,460,466,13,16907,nt3,460,466,0,0
9,16940,300,612,467,13,17240,nt3,612,467,0,0
9,17257,833,653,485,13,18090,nt3,653,485,0,0
9,18207,250,897,487,13,18457,nt3,897,487,0,0
9,18624,183,1075,474,13,18807,nt3,1075,474,0,0
9,18824,183,1146,470,13,19007,nt3,1146,470,0,0
9,19024,484,1274,471,13,19508,nt3,1274,471,0,0
9,19758,150,188,503,13,19908,nt3,188,503,0,0
9,20008,183,106,510,13,20191,nt3,106,510,0,0
9,20225,316,234,528,13,20541,nt3,234,528,0,0
9,20575,150,367,534,13,20725,nt3,367,534,0,0
9,20742,300,460,537,13,21042,nt3,460,537,0,0
9,21058,317,524,532,13,21375,nt3,524,532,0,0
9,21425,200,604,540,13,21625,nt3,604,540,0,0
9,21659,216,773,540,13,21875,nt3,773,540,0,0
9,21892,167,913,545,13,22059,nt3,913,545,0,0
9,22292,267,1099,528,13,22559,nt3,1099,528,0,0
9,22592,284,1251,535,13,22876,nt3,1251,535,0,0
9,23026,150,1300,537,13,23176,nt3,1300,537,0,0
9,23459,400,141,589,13,23859,nt3,141,589,0,0
9,24093,250,396,599,13,24343,nt3,396,599,0,0
9,24376,567,634,592,13,24943,nt3,634,592,0,0
9,25027,166,901,585,13,25193,nt3,901,585,0,0
9,25210,217,994,607,13,25427,nt3,994,607,0,0
9,25460,200,1175,614,13,25660,nt3,1175,614,0,0
9,25744,383,1245,592,13,26127,nt3,1245,592,0,0
9,26144,283,1367,596,13,26427,nt3,1367,596,0,0
9,26861,433,180,650,13,27294,nt3,180,650,0,0
9,27311,217,124,640,13,27528,nt3,124,640,0,0
9,27561,367,274,655,13,27928,nt3,274,655,0,0
9,27961,317,417,663,13,28278,nt3,417,663,0,0
9,28361,217,502,665,13,28578,nt3,502,665,0,0
9,28595,233,475,669,13,28828,nt3,475,669,0,0
9,28862,366,661,655,13,29228,nt3,661,655,0,0
9,29495,517,869,673,13,30012,nt3,869,673,0,0
9,30029,183,938,669,13,30212,nt3,938,669,0,0
9,30262,184,1058,673,13,30446,nt3,1058,673,0,0
9,30729,317,1218,661,13,31046,nt3,1218,661,0,0
9,31063,533,1255,663,13,31596,nt3,1255,663,0,0
9,31863,200,150,715,13,32063,nt3,150,715,0,0
9,32096,200,359,713,13,32296,nt3,359,713,0,0
9,32346,234,428,723,13,32580,nt3,428,723,0,0
9,32596,151,497,715,13,32747,nt3,497,715,0,0
9,32780,217,577,712,13,32997,nt3,577,712,0,0
9,33013,217,758,716,13,33230,nt3,758,716,0,0
9,33263,317,467,670,13,33580,nt3,467,670,0,0
9,33597,167,520,659,13,33764,nt3,520,659,0,0
9,33780,267,625,645,13,34047,nt3,625,645,0,0
9,34064,300,767,658,13,34364,nt3,767,658,0,0
9,34564,250,495,670,13,34814,nt3,495,670,0,0
9,34831,433,454,667,13,35264,nt3,454,667,0,0
