"trial_id","start_ms","duration_ms","fix_x","fix_y","exp_id","end_ms","program","fix_x_corrected","fix_y_corrected","fix_x_diff","fix_y_diff"
8,0,183,750,508,3,183,"nt2",750,498,0,10
8,234,333,323,451,3,567,"nt2",323,441,0,10
8,576,175,397,446,3,751,"nt2",397,436,0,10
8,776,659,334,449,3,1435,"nt2",334,439,0,10
8,1452,133,418,468,3,1585,"nt2",418,458,0,10
8,1760,192,453,451,3,1952,"nt2",453,441,0,10
8,1961,258,413,474,3,2219,"nt2",413,464,0,10
8,2261,350,484,463,3,2611,"nt2",484,453,0,10
8,2620,50,459,459,3,2670,"nt2",459,449,0,10
8,2686,292,519,462,3,2978,"nt2",519,452,0,10
8,2987,250,562,459,3,3237,"nt2",562,449,0,10
8,3245,359,599,466,3,3604,"nt2",599,456,0,10
8,3613,408,648,468,3,4021,"nt2",648,458,0,10
8,4030,250,692,469,3,4280,"nt2",692,459,0,10
8,4288,368,649,475,3,4656,"nt2",649,465,0,10
8,4697,317,736,464,3,5014,"nt2",736,454,0,10
8,5048,442,453,450,3,5490,"nt2",453,440,0,10
8,5507,333,406,447,3,5840,"nt2",406,437,0,10
8,5849,359,465,446,3,6208,"nt2",465,436,0,10
8,6216,709,539,453,3,6925,"nt2",539,443,0,10
8,6942,367,471,450,3,7309,"nt2",471,450,0,0
8,7326,250,559,456,3,7576,"nt2",559,456,0,0
8,7584,367,585,455,3,7951,"nt2",585,455,0,0
8,7960,383,644,459,3,8343,"nt2",644,459,0,0
8,8369,383,801,460,3,8752,"nt2",801,460,0,0
8,8777,176,855,467,3,8953,"nt2",855,467,0,0
8,8961,417,937,456,3,9378,"nt2",937,456,0,0
8,9386,284,992,457,3,9670,"nt2",992,457,0,0
8,9678,267,1041,448,3,9945,"nt2",1041,448,0,0
8,9954,308,1093,440,3,10262,"nt2",1093,440,0,0
8,10271,225,1042,434,3,10496,"nt2",1042,434,0,0
8,10513,342,1165,440,3,10855,"nt2",1165,440,0,0
8,10863,184,1214,433,3,11047,"nt2",1214,433,0,0
8,11055,492,1255,443,3,11547,"nt2",1255,443,0,0
8,11564,317,1336,432,3,11881,"nt2",1336,432,0,0
8,11889,117,1367,431,3,12006,"nt2",1367,431,0,0
8,12081,184,330,445,3,12265,"nt2",330,445,0,0
