trial_id,start_ms,duration_ms,fix_x,fix_y,exp_id,end_ms,program,fix_x_corrected,fix_y_corrected,fix_x_diff,fix_y_diff
18,133,317,413,573,16,450,nt3,343,573,70,0
18,467,167,373,579,16,634,nt3,303,579,70,0
18,1050,167,176,269,16,1217,nt3,106,269,70,0
18,1234,383,196,299,16,1617,nt3,126,299,70,0
18,1667,317,136,297,16,1984,nt3,66,297,70,0
18,2001,166,190,303,16,2167,nt3,120,303,70,0
18,2218,333,275,313,16,2551,nt3,205,313,70,0
18,2584,184,416,319,16,2768,nt3,346,319,70,0
18,2784,267,662,317,16,3051,nt3,592,317,70,0
18,3085,300,978,314,16,3385,nt3,908,314,70,0
18,3418,234,1215,310,16,3652,nt3,1145,310,70,0
18,3668,150,1356,300,16,3818,nt3,1286,300,70,0
18,4035,317,165,344,16,4352,nt3,95,344,70,0
18,4385,267,415,339,16,4652,nt3,345,339,70,0
18,4902,217,642,357,16,5119,nt3,572,357,70,0
18,5519,250,972,306,16,5769,nt3,902,306,70,0
18,5819,200,1096,316,16,6019,nt3,1026,316,70,0
18,6036,250,1246,327,16,6286,nt3,1176,327,70,0
18,6319,267,1425,337,16,6586,nt3,1355,337,70,0
18,6836,200,127,374,16,7036,nt3,57,374,70,0
18,7236,217,323,387,16,7453,nt3,253,387,70,0
18,7486,251,535,394,16,7737,nt3,465,394,70,0
18,7770,300,682,416,16,8070,nt3,612,416,70,0
18,8087,267,864,408,16,8354,nt3,794,408,70,0
18,8387,483,1088,425,16,8870,nt3,1018,425,70,0
18,8920,434,1261,401,16,9354,nt3,1191,401,70,0
18,9404,200,187,447,16,9604,nt3,117,447,70,0
18,9621,183,133,444,16,9804,nt3,63,444,70,0
18,9838,466,236,429,16,10304,nt3,166,429,70,0
18,15357,233,107,428,16,15590,nt3,37,428,70,0
18,16157,233,373,473,16,16390,nt3,303,473,70,0
18,16540,250,509,442,16,16790,nt3,439,442,70,0
18,16807,434,684,446,16,17241,nt3,614,446,70,0
18,17274,233,904,462,16,17507,nt3,834,462,70,0
18,17741,417,1280,460,16,18158,nt3,1210,460,70,0
18,18224,151,1498,453,16,18375,nt3,1428,453,70,0
18,18591,284,87,497,16,18875,nt3,17,497,70,0
18,18891,250,268,492,16,19141,nt3,198,492,70,0
18,19175,283,460,517,16,19458,nt3,390,517,70,0
18,19675,250,664,527,16,19925,nt3,594,527,70,0
18,19942,367,824,540,16,20309,nt3,754,540,70,0
18,20342,233,999,536,16,20575,nt3,929,536,70,0
18,20842,217,1281,543,16,21059,nt3,1211,543,70,0
18,21392,284,130,580,16,21676,nt3,60,580,70,0
18,21693,216,365,574,16,21909,nt3,295,574,70,0
18,22326,500,669,582,16,22826,nt3,599,582,70,0
18,22843,184,772,587,16,23027,nt3,702,587,70,0
18,23077,266,1035,596,16,23343,nt3,965,596,70,0
18,23377,216,1184,605,16,23593,nt3,1114,605,70,0
18,23677,150,1328,599,16,23827,nt3,1258,599,70,0
18,24077,200,322,636,16,24277,nt3,252,636,70,0
18,24344,233,116,655,16,24577,nt3,46,655,70,0
18,24594,183,449,646,16,24777,nt3,379,646,70,0
18,24911,333,645,648,16,25244,nt3,575,648,70,0
18,25628,200,905,627,16,25828,nt3,835,627,70,0
18,25844,301,847,642,16,26145,nt3,777,642,70,0
18,26161,234,911,643,16,26395,nt3,841,643,70,0
18,26528,267,1047,643,16,26795,nt3,977,643,70,0
18,26845,267,1119,653,16,27112,nt3,1049,653,70,0
18,27128,200,1228,662,16,27328,nt3,1158,662,70,0
18,27595,184,127,677,16,27779,nt3,57,677,70,0
18,27795,184,350,695,16,27979,nt3,280,695,70,0
18,28012,267,471,698,16,28279,nt3,401,698,70,0
18,28312,384,611,708,16,28696,nt3,541,708,70,0
18,28846,366,778,699,16,29212,nt3,708,699,70,0
