trial_id,start_ms,duration_ms,fix_x,fix_y,exp_id,end_ms,program,fix_x_corrected,fix_y_corrected,fix_x_diff,fix_y_diff
3,416,233,105,254,11,649,nt3,105,254,0,0
3,733,150,169,237,11,883,nt3,169,237,0,0
3,1050,216,290,230,11,1266,nt3,290,230,0,0
3,1516,201,631,263,11,1717,nt3,631,263,0,0
3,1783,167,543,260,11,1950,nt3,543,260,0,0
3,2050,167,126,236,11,2217,nt3,126,236,0,0
3,2233,150,78,227,11,2383,nt3,78,227,0,0
3,2417,217,182,229,11,2634,nt3,182,229,0,0
3,2950,184,356,239,11,3134,nt3,356,239,0,0
3,3367,184,669,256,11,3551,nt3,669,256,0,0
3,4184,217,805,287,11,4401,nt3,805,287,0,0
3,4518,200,926,326,11,4718,nt3,926,326,0,0
3,4851,150,1089,282,11,5001,nt3,1089,282,0,0
3,5085,233,1021,318,11,5318,nt3,1021,318,0,0
3,6085,484,66,303,11,6569,nt3,66,303,0,0
3,6635,751,116,304,11,7386,nt3,116,304,0,0
3,7402,184,85,302,11,7586,nt3,85,302,0,0
3,7603,483,123,311,11,8086,nt3,123,311,0,0
3,8203,1000,66,310,11,9203,nt3,66,310,0,0
3,9220,167,50,289,11,9387,nt3,50,289,0,0
3,9403,300,104,297,11,9703,nt3,104,297,0,0
3,9720,517,136,295,11,10237,nt3,136,295,0,0
3,10254,216,160,304,11,10470,nt3,160,304,0,0
3,10870,384,97,312,11,11254,nt3,97,312,0,0
3,11271,350,79,323,11,11621,nt3,79,323,0,0
3,11637,284,116,306,11,11921,nt3,116,306,0,0
3,11938,383,166,311,11,12321,nt3,166,311,0,0
3,12455,500,98,249,11,12955,nt3,98,249,0,0
3,16958,183,306,277,11,17141,nt3,306,277,0,0
3,17458,167,782,418,11,17625,nt3,782,418,0,0
3,17942,150,110,265,11,18092,nt3,110,265,0,0
3,18875,184,85,236,11,19059,nt3,85,236,0,0
3,19626,150,704,290,11,19776,nt3,704,290,0,0
3,19843,166,575,281,11,20009,nt3,575,281,0,0
3,21477,150,252,328,11,21627,nt3,252,328,0,0
3,22310,400,812,353,11,22710,nt3,812,353,0,0
3,22810,267,879,380,11,23077,nt3,879,380,0,0
3,24628,150,211,364,11,24778,nt3,211,364,0,0
3,24795,350,69,363,11,25145,nt3,69,363,0,0
3,25178,417,188,376,11,25595,nt3,188,376,0,0
3,25612,183,153,374,11,25795,nt3,153,374,0,0
3,25812,367,213,370,11,26179,nt3,213,370,0,0
3,26562,150,774,358,11,26712,nt3,774,358,0,0
3,28496,284,652,416,11,28780,nt3,652,416,0,0
3,28813,400,833,436,11,29213,nt3,833,436,0,0
3,29363,250,1050,406,11,29613,nt3,1050,406,0,0
3,29713,150,1145,379,11,29863,nt3,1145,379,0,0
3,29997,233,1235,346,11,30230,nt3,1235,346,0,0
3,30330,367,1306,335,11,30697,nt3,1306,335,0,0
3,30897,150,188,434,11,31047,nt3,188,434,0,0
3,31164,267,91,437,11,31431,nt3,91,437,0,0
3,31481,167,198,446,11,31648,nt3,198,446,0,0
3,31881,350,136,452,11,32231,nt3,136,452,0,0
3,32531,167,784,425,11,32698,nt3,784,425,0,0
3,32848,600,1079,394,11,33448,nt3,1079,394,0,0
3,34465,217,654,474,11,34682,nt3,654,474,0,0
3,34766,166,831,481,11,34932,nt3,831,481,0,0
3,34999,334,776,477,11,35333,nt3,776,477,0,0
3,35349,367,735,479,11,35716,nt3,735,479,0,0
3,35733,350,696,488,11,36083,nt3,696,488,0,0
3,36533,417,919,503,11,36950,nt3,919,503,0,0
3,38567,284,186,508,11,38851,nt3,186,508,0,0
3,39034,167,451,543,11,39201,nt3,451,543,0,0
3,39251,233,324,488,11,39484,nt3,324,488,0,0
3,39985,266,661,497,11,40251,nt3,661,497,0,0
3,40318,267,724,488,11,40585,nt3,724,488,0,0
3,40668,217,405,547,11,40885,nt3,405,547,0,0
3,40985,233,667,558,11,41218,nt3,667,558,0,0
3,41285,200,856,541,11,41485,nt3,856,541,0,0
3,41502,200,833,541,11,41702,nt3,833,541,0,0
3,41752,467,852,557,11,42219,nt3,852,557,0,0
3,42352,150,875,561,11,42502,nt3,875,561,0,0
3,42652,551,1058,522,11,43203,nt3,1058,522,0,0
3,45987,150,881,633,11,46137,nt3,881,633,0,0
3,47221,200,58,627,11,47421,nt3,58,627,0,0
3,47454,201,220,652,11,47655,nt3,220,652,0,0
3,47821,401,345,675,11,48222,nt3,345,675,0,0
3,48755,150,843,717,11,48905,nt3,843,717,0,0
3,49055,200,679,714,11,49255,nt3,679,714,0,0
3,49405,417,824,713,11,49822,nt3,824,713,0,0
3,49905,434,884,715,11,50339,nt3,884,715,0,0
3,50356,417,924,703,11,50773,nt3,924,703,0,0
3,50873,266,1181,630,11,51139,nt3,1181,630,0,0
3,51573,183,92,704,11,51756,nt3,92,704,0,0
3,54441,217,991,658,11,54658,nt3,991,658,0,0
3,54758,183,1102,637,11,54941,nt3,1102,637,0,0
3,54991,284,923,662,11,55275,nt3,923,662,0,0
3,55425,266,838,688,11,55691,nt3,838,688,0,0
3,55708,467,889,689,11,56175,nt3,889,689,0,0
3,56192,416,923,716,11,56608,nt3,923,716,0,0
3,56642,200,974,709,11,56842,nt3,974,709,0,0
3,56942,200,1054,678,11,57142,nt3,1054,678,0,0
3,57275,2485,870,705,11,59760,nt3,870,705,0,0
3,59893,334,967,693,11,60227,nt3,967,693,0,0
3,60343,451,946,707,11,60794,nt3,946,707,0,0
3,60944,383,1024,674,11,61327,nt3,1024,674,0,0
3,61477,834,959,709,11,62311,nt3,959,709,0,0
