"trial_id","start_ms","duration_ms","fix_x","fix_y","exp_id","end_ms","program","fix_x_corrected","fix_y_corrected","fix_x_diff","fix_y_diff"
7,0,234,554,485,3,234,"nt1",554,485,0,0
7,267,492,307,425,3,759,"nt1",307,435,0,-10
7,768,367,356,430,3,1135,"nt1",356,440,0,-10
7,1151,376,414,439,3,1527,"nt1",414,449,0,-10
7,1535,259,455,436,3,1794,"nt1",455,446,0,-10
7,1802,259,485,429,3,2061,"nt1",485,439,0,-10
7,2069,234,450,433,3,2303,"nt1",450,443,0,-10
7,2311,242,473,433,3,2553,"nt1",473,433,0,0
7,2561,393,515,438,3,2954,"nt1",515,438,0,0
7,2962,225,584,445,3,3187,"nt1",584,445,0,0
7,3196,133,620,450,3,3329,"nt1",620,450,0,0
7,3346,392,573,453,3,3738,"nt1",573,453,0,0
7,3746,768,601,450,3,4514,"nt1",601,450,0,0
7,4522,184,664,443,3,4706,"nt1",664,443,0,0
7,4714,250,626,450,3,4964,"nt1",626,450,0,0
7,4973,192,674,459,3,5165,"nt1",674,459,0,0
7,5173,167,715,450,3,5340,"nt1",715,450,0,0
7,5457,383,774,460,3,5840,"nt1",774,460,0,0
7,5849,150,753,452,3,5999,"nt1",753,452,0,0
7,6007,351,843,449,3,6358,"nt1",843,449,0,0
7,6366,184,821,459,3,6550,"nt1",821,459,0,0
7,6558,184,908,449,3,6742,"nt1",908,449,0,0
7,6750,192,856,449,3,6942,"nt1",856,449,0,0
7,6959,216,971,444,3,7175,"nt1",971,444,0,0
7,7192,526,1033,443,3,7718,"nt1",1033,443,0,0
7,7726,117,1055,437,3,7843,"nt1",1055,437,0,0
7,7851,67,1052,465,3,7918,"nt1",1052,465,0,0
7,7960,208,1111,428,3,8168,"nt1",1111,443,0,-15
7,8177,283,1158,429,3,8460,"nt1",1158,444,0,-15
7,8469,150,1200,411,3,8619,"nt1",1200,426,0,-15
7,8627,259,1246,418,3,8886,"nt1",1246,433,0,-15
