trial_id,start_ms,duration_ms,fix_x,fix_y,exp_id,end_ms,program,fix_x_corrected,fix_y_corrected,fix_x_diff,fix_y_diff
8,50,284,300,264,13,334,nt2,300,264,0,0
8,367,300,123,300,13,667,nt2,123,300,0,0
8,684,250,274,302,13,934,nt2,274,302,0,0
8,1284,200,409,303,13,1484,nt2,409,303,0,0
8,1518,200,226,283,13,1718,nt2,226,283,0,0
8,1935,300,344,283,13,2235,nt2,344,283,0,0
8,2251,300,444,299,13,2551,nt2,444,299,0,0
8,2585,417,566,314,13,3002,nt2,566,314,0,0
8,3235,467,467,304,13,3702,nt2,467,304,0,0
8,3819,166,590,299,13,3985,nt2,590,299,0,0
8,4085,184,741,290,13,4269,nt2,741,290,0,0
8,4285,317,850,296,13,4602,nt2,850,296,0,0
8,4636,200,948,306,13,4836,nt2,948,306,0,0
8,4869,384,1128,308,13,5253,nt2,1128,308,0,0
8,5419,217,1296,305,13,5636,nt2,1296,305,0,0
8,5719,200,1364,305,13,5919,nt2,1364,305,0,0
8,6003,400,167,353,13,6403,nt2,167,353,0,0
8,6420,333,231,355,13,6753,nt2,231,355,0,0
8,6770,150,438,352,13,6920,nt2,438,352,0,0
8,7170,217,212,356,13,7387,nt2,212,356,0,0
8,7403,217,246,356,13,7620,nt2,246,356,0,0
8,7637,283,423,364,13,7920,nt2,423,364,0,0
8,8137,200,476,328,13,8337,nt2,476,328,0,0
8,8621,233,181,289,13,8854,nt2,181,289,0,0
8,8971,283,327,295,13,9254,nt2,327,295,0,0
8,9621,200,493,331,13,9821,nt2,493,331,0,0
8,9855,233,606,313,13,10088,nt2,606,313,0,0
8,10155,266,678,297,13,10421,nt2,678,297,0,0
8,10438,284,705,307,13,10722,nt2,705,307,0,0
8,11405,200,1149,232,13,11605,nt2,1149,232,0,0
8,11638,167,1392,212,13,11805,nt2,1392,212,0,0
8,11905,167,414,297,13,12072,nt2,414,297,0,0
8,12922,251,864,321,13,13173,nt2,864,321,0,0
8,13189,200,836,338,13,13389,nt2,836,338,0,0
8,13473,200,1038,325,13,13673,nt2,1038,325,0,0
8,13723,167,1143,327,13,13890,nt2,1143,327,0,0
8,13906,334,1278,336,13,14240,nt2,1278,336,0,0
8,14256,250,1131,339,13,14506,nt2,1131,339,0,0
8,14640,483,1292,346,13,15123,nt2,1292,346,0,0
8,15440,267,1474,334,13,15707,nt2,1474,334,0,0
8,16057,200,57,368,13,16257,nt2,57,368,0,0
8,16407,317,234,375,13,16724,nt2,234,375,0,0
8,16741,483,283,368,13,17224,nt2,283,368,0,0
8,17274,417,562,400,13,17691,nt2,562,400,0,0
8,17708,150,534,403,13,17858,nt2,534,403,0,0
8,17908,267,626,400,13,18175,nt2,626,400,0,0
8,18208,300,780,410,13,18508,nt2,780,410,0,0
8,18541,417,989,408,13,18958,nt2,989,408,0,0
8,18992,250,1163,416,13,19242,nt2,1163,416,0,0
8,19392,267,1358,421,13,19659,nt2,1358,421,0,0
8,20276,200,117,453,13,20476,nt2,117,453,0,0
8,20626,216,235,450,13,20842,nt2,235,450,0,0
8,20859,300,353,449,13,21159,nt2,353,449,0,0
8,21176,167,478,459,13,21343,nt2,478,459,0,0
8,21376,150,555,471,13,21526,nt2,555,471,0,0
8,21559,267,782,472,13,21826,nt2,782,472,0,0
8,21843,250,898,494,13,22093,nt2,898,494,0,0
8,22126,267,1114,495,13,22393,nt2,1114,495,0,0
8,22410,200,1062,496,13,22610,nt2,1062,496,0,0
8,22643,150,1224,481,13,22793,nt2,1224,481,0,0
8,23110,250,126,534,13,23360,nt2,126,534,0,0
8,23394,516,272,553,13,23910,nt2,272,553,0,0
8,23927,434,322,547,13,24361,nt2,322,547,0,0
8,24377,334,299,545,13,24711,nt2,299,545,0,0
8,24761,717,376,559,13,25478,nt2,376,559,0,0
8,25494,384,316,557,13,25878,nt2,316,557,0,0
8,25911,267,375,559,13,26178,nt2,375,559,0,0
8,26211,234,574,568,13,26445,nt2,574,568,0,0
8,26461,651,541,564,13,27112,nt2,541,564,0,0
8,27178,151,584,560,13,27329,nt2,584,560,0,0
8,27362,233,707,563,13,27595,nt2,707,563,0,0
8,27629,233,818,577,13,27862,nt2,818,577,0,0
8,28262,334,1180,552,13,28596,nt2,1180,552,0,0
8,28712,167,1046,559,13,28879,nt2,1046,559,0,0
8,29213,333,1192,547,13,29546,nt2,1192,547,0,0
8,29563,417,1335,524,13,29980,nt2,1335,524,0,0
8,30863,200,178,601,13,31063,nt2,178,601,0,0
8,31080,217,295,595,13,31297,nt2,295,595,0,0
8,31363,251,426,601,13,31614,nt2,426,601,0,0
8,31630,167,515,614,13,31797,nt2,515,614,0,0
8,31814,216,607,612,13,32030,nt2,607,612,0,0
8,32047,267,736,604,13,32314,nt2,736,604,0,0
8,32564,150,950,614,13,32714,nt2,950,614,0,0
8,32747,217,1150,617,13,32964,nt2,1150,617,0,0
8,33181,183,1411,589,13,33364,nt2,1411,589,0,0
8,33381,267,1261,605,13,33648,nt2,1261,605,0,0
8,33748,267,1395,608,13,34015,nt2,1395,608,0,0
8,34098,167,1484,589,13,34265,nt2,1484,589,0,0
8,34281,217,1357,594,13,34498,nt2,1357,594,0,0
8,34515,250,1211,614,13,34765,nt2,1211,614,0,0
8,34782,166,1401,602,13,34948,nt2,1401,602,0,0
8,35132,200,1149,618,13,35332,nt2,1149,618,0,0
8,35349,166,1214,620,13,35515,nt2,1214,620,0,0
8,35632,150,1281,598,13,35782,nt2,1281,598,0,0
8,35849,233,548,387,13,36082,nt2,548,387,0,0
