"trial_id","start_ms","duration_ms","fix_x","fix_y","exp_id","end_ms","program","fix_x_corrected","fix_y_corrected","fix_x_diff","fix_y_diff"
2,0,225,811,544,1,225,"nt2",811,544,0,0
2,333,75,403,484,1,408,"nt2",403,484,0,0
2,425,317,327,439,1,742,"nt2",327,439,0,0
2,750,142,418,425,1,892,"nt2",418,425,0,0
2,1101,142,445,409,1,1243,"nt2",445,409,0,0
2,1251,317,406,430,1,1568,"nt2",406,430,0,0
2,1577,275,464,439,1,1852,"nt2",464,439,0,0
2,1877,425,540,438,1,2302,"nt2",540,438,0,0
2,2311,359,580,441,1,2670,"nt2",580,441,0,0
2,2686,125,645,444,1,2811,"nt2",645,444,0,0
2,2970,150,663,413,1,3120,"nt2",663,413,0,0
2,3128,217,664,435,1,3345,"nt2",664,435,0,0
2,3354,75,734,433,1,3429,"nt2",734,433,0,0
2,3437,200,755,449,1,3637,"nt2",755,449,0,0
2,3654,284,854,450,1,3938,"nt2",854,450,0,0
2,3954,276,955,454,1,4230,"nt2",955,454,0,0
2,4238,226,983,452,1,4464,"nt2",983,452,0,0
2,4480,409,1058,453,1,4889,"nt2",1058,453,0,0
2,4897,276,1090,450,1,5173,"nt2",1090,450,0,0
2,5181,325,1188,449,1,5506,"nt2",1188,449,0,0
2,5565,484,1271,431,1,6049,"nt2",1271,446,0,-15
2,6316,208,1350,415,1,6524,"nt2",1350,430,0,-15
2,6533,108,1375,423,1,6641,"nt2",1375,438,0,-15
2,6708,158,349,461,1,6866,"nt2",349,461,0,0
2,6875,308,302,462,1,7183,"nt2",302,462,0,0
2,7192,267,321,484,1,7459,"nt2",321,484,0,0
2,7467,200,320,461,1,7667,"nt2",320,461,0,0
2,7676,183,394,478,1,7859,"nt2",394,478,0,0
2,7868,125,417,496,1,7993,"nt2",417,496,0,0
2,8001,284,451,493,1,8285,"nt2",451,493,0,0
2,8293,351,474,500,1,8644,"nt2",474,500,0,0
2,8652,200,567,502,1,8852,"nt2",567,502,0,0
2,9077,126,643,471,1,9203,"nt2",643,471,0,0
2,9228,292,698,487,1,9520,"nt2",698,487,0,0
2,9528,334,771,503,1,9862,"nt2",771,503,0,0
2,9887,292,848,498,1,10179,"nt2",848,498,0,0
2,10195,443,963,500,1,10638,"nt2",963,500,0,0
2,10646,259,1001,502,1,10905,"nt2",1001,502,0,0
2,10921,292,1089,495,1,11213,"nt2",1089,495,0,0
2,11288,384,1191,485,1,11672,"nt2",1191,485,0,0
2,11689,367,1252,476,1,12056,"nt2",1252,476,0,0
2,12065,250,1326,476,1,12315,"nt2",1326,476,0,0
2,12390,133,375,520,1,12523,"nt2",375,520,0,0
2,12532,383,323,528,1,12915,"nt2",323,528,0,0
2,12924,242,363,537,1,13166,"nt2",363,537,0,0
2,13174,392,432,529,1,13566,"nt2",432,529,0,0
2,13808,167,493,510,1,13975,"nt2",493,510,0,0
2,13983,201,428,520,1,14184,"nt2",428,520,0,0
2,14217,359,602,533,1,14576,"nt2",602,533,0,0
2,14584,250,649,542,1,14834,"nt2",649,542,0,0
2,14960,91,613,507,1,15051,"nt2",613,507,0,0
2,15068,150,723,522,1,15218,"nt2",723,522,0,0
2,15226,259,737,537,1,15485,"nt2",737,537,0,0
2,15502,317,823,546,1,15819,"nt2",823,546,0,0
2,15827,301,862,545,1,16128,"nt2",862,545,0,0
2,16136,334,936,546,1,16470,"nt2",936,546,0,0
2,16478,242,995,556,1,16720,"nt2",995,556,0,0
2,16728,376,1050,547,1,17104,"nt2",1050,547,0,0
2,17121,333,1179,543,1,17454,"nt2",1179,543,0,0
2,17721,367,1216,526,1,18088,"nt2",1216,526,0,0
2,18098,141,1185,536,1,18239,"nt2",1185,536,0,0
2,18247,292,1242,532,1,18539,"nt2",1242,532,0,0
2,18789,75,1325,494,1,18864,"nt2",1325,494,0,0
2,18881,100,1320,527,1,18981,"nt2",1320,527,0,0
2,18990,600,1384,512,1,19590,"nt2",1384,512,0,0
2,19841,350,311,569,1,20191,"nt2",311,569,0,0
2,20199,326,358,575,1,20525,"nt2",358,575,0,0
2,20533,517,395,565,1,21050,"nt2",395,565,0,0
2,21067,350,479,576,1,21417,"nt2",479,576,0,0
2,21434,326,590,579,1,21760,"nt2",590,579,0,0
2,21768,144,611,586,1,21912,"nt2",611,586,0,0
2,21918,125,584,590,1,22043,"nt2",584,590,0,0
2,22068,426,716,599,1,22494,"nt2",716,584,0,15
2,22502,217,652,612,1,22719,"nt2",652,597,0,15
2,22728,133,699,613,1,22861,"nt2",699,598,0,15
2,22878,191,592,605,1,23069,"nt2",592,590,0,15
2,23328,209,688,602,1,23537,"nt2",688,587,0,15
2,23545,159,721,601,1,23704,"nt2",721,586,0,15
2,24146,133,326,412,1,24279,"nt2",326,427,0,-15
2,24296,459,425,433,1,24755,"nt2",425,448,0,-15
2,24763,409,398,418,1,25172,"nt2",398,433,0,-15
2,25180,426,444,431,1,25606,"nt2",444,446,0,-15
2,25631,158,332,418,1,25789,"nt2",332,433,0,-15
2,25798,117,309,404,1,25915,"nt2",309,419,0,-15
2,25923,84,425,425,1,26007,"nt2",425,440,0,-15
2,26015,484,444,448,1,26499,"nt2",444,448,0,0
2,26507,175,407,440,1,26682,"nt2",407,440,0,0
2,26716,308,520,444,1,27024,"nt2",520,444,0,0
2,27033,217,561,443,1,27250,"nt2",561,443,0,0
2,27258,409,640,455,1,27667,"nt2",640,455,0,0
2,27825,92,664,438,1,27917,"nt2",664,438,0,0
2,27942,459,740,462,1,28401,"nt2",740,462,0,0
2,28426,158,673,446,1,28584,"nt2",673,446,0,0
2,28610,342,837,448,1,28952,"nt2",837,448,0,0
2,28961,224,942,461,1,29185,"nt2",942,461,0,0
2,29194,158,993,465,1,29352,"nt2",993,465,0,0
2,29361,283,1054,453,1,29644,"nt2",1054,453,0,0
2,29653,216,1091,455,1,29869,"nt2",1091,455,0,0
2,29878,142,1178,443,1,30020,"nt2",1178,443,0,0
2,30136,159,1237,415,1,30295,"nt2",1237,430,0,-15
2,30303,328,1295,425,1,30631,"nt2",1295,440,0,-15
2,30637,284,1347,430,1,30921,"nt2",1347,445,0,-15
2,30929,326,1366,411,1,31255,"nt2",1366,426,0,-15
2,31346,167,337,451,1,31513,"nt2",337,466,0,-15
2,31522,216,293,458,1,31738,"nt2",293,458,0,0
2,31747,175,339,468,1,31922,"nt2",339,468,0,0
2,31930,267,417,474,1,32197,"nt2",417,474,0,0
2,32272,342,486,483,1,32614,"nt2",486,483,0,0
2,32631,426,580,483,1,33057,"nt2",580,483,0,0
2,33073,301,670,486,1,33374,"nt2",670,486,0,0
2,33390,301,775,493,1,33691,"nt2",775,493,0,0
2,33708,283,859,499,1,33991,"nt2",859,499,0,0
2,33999,259,934,495,1,34258,"nt2",934,495,0,0
2,34267,292,985,501,1,34559,"nt2",985,501,0,0
2,34575,251,1069,497,1,34826,"nt2",1069,497,0,0
2,34834,142,1115,500,1,34976,"nt2",1115,500,0,0
