trial_id,start_ms,duration_ms,fix_x,fix_y,exp_id,end_ms,program,fix_x_corrected,fix_y_corrected,fix_x_diff,fix_y_diff
15,9,258,736,568,15,267,nt3,736,568,0,0
15,326,100,283,187,15,426,nt3,283,187,0,0
15,501,225,198,147,15,726,nt3,198,147,0,0
15,810,292,290,107,15,1102,nt3,290,107,0,0
15,1244,183,526,168,15,1427,nt3,526,168,0,0
15,1435,151,476,173,15,1586,nt3,476,173,0,0
15,1594,484,455,145,15,2078,nt3,455,145,0,0
15,2086,334,454,171,15,2420,nt3,454,171,0,0
15,2829,133,832,190,15,2962,nt3,832,190,0,0
15,3021,75,800,250,15,3096,nt3,800,250,0,0
15,3204,376,953,243,15,3580,nt3,953,243,0,0
15,3588,117,918,272,15,3705,nt3,918,272,0,0
15,3772,75,1016,217,15,3847,nt3,1016,217,0,0
15,3947,242,1107,210,15,4189,nt3,1107,210,0,0
15,4289,108,152,122,15,4397,nt3,152,122,0,0
15,4422,92,160,186,15,4514,nt3,160,186,0,0
15,4547,459,113,150,15,5006,nt3,113,150,0,0
15,5015,125,118,176,15,5140,nt3,118,176,0,0
15,5207,125,314,234,15,5332,nt3,314,234,0,0
15,5398,176,410,137,15,5574,nt3,410,137,0,0
15,5640,76,300,138,15,5716,nt3,300,138,0,0
15,5732,117,196,119,15,5849,nt3,196,119,0,0
15,5857,76,207,161,15,5933,nt3,207,161,0,0
15,5941,175,221,187,15,6116,nt3,221,187,0,0
15,6174,92,318,161,15,6266,nt3,318,161,0,0
15,6475,133,321,240,15,6608,nt3,321,240,0,0
15,6617,142,310,194,15,6759,nt3,310,194,0,0
15,6842,125,383,220,15,6967,nt3,383,220,0,0
15,7176,208,339,198,15,7384,nt3,339,198,0,0
15,7409,84,455,231,15,7493,nt3,455,231,0,0
15,7501,159,458,179,15,7660,nt3,458,179,0,0
15,7943,117,922,272,15,8060,nt3,922,272,0,0
15,8110,117,1004,242,15,8227,nt3,1004,242,0,0
15,8294,200,778,202,15,8494,nt3,778,202,0,0
15,8644,125,517,210,15,8769,nt3,517,210,0,0
15,8794,476,521,250,15,9270,nt3,521,250,0,0
15,9287,183,588,268,15,9470,nt3,588,268,0,0
15,9487,175,560,259,15,9662,nt3,560,259,0,0
15,9670,785,566,273,15,10455,nt3,566,273,0,0
15,10463,84,560,309,15,10547,nt3,560,309,0,0
15,10755,325,612,298,15,11080,nt3,612,298,0,0
15,11181,200,501,269,15,11381,nt3,501,269,0,0
15,11431,125,559,293,15,11556,nt3,559,293,0,0
15,11623,308,360,291,15,11931,nt3,360,291,0,0
15,11940,83,403,302,15,12023,nt3,403,302,0,0
15,12032,100,431,318,15,12132,nt3,431,318,0,0
15,12148,117,479,331,15,12265,nt3,479,331,0,0
15,12274,75,466,307,15,12349,nt3,466,307,0,0
15,12390,409,363,278,15,12799,nt3,363,278,0,0
15,12808,141,460,273,15,12949,nt3,460,273,0,0
15,12958,75,473,235,15,13033,nt3,473,235,0,0
15,13091,167,537,361,15,13258,nt3,537,361,0,0
15,13266,92,531,394,15,13358,nt3,531,394,0,0
15,13400,200,533,303,15,13600,nt3,533,303,0,0
15,13684,225,619,327,15,13909,nt3,619,327,0,0
15,13942,192,657,308,15,14134,nt3,657,308,0,0
15,14151,317,732,314,15,14468,nt3,732,314,0,0
15,14518,192,850,254,15,14710,nt3,850,254,0,0
15,14777,167,918,288,15,14944,nt3,918,288,0,0
15,14969,175,872,304,15,15144,nt3,872,304,0,0
15,15152,75,863,280,15,15227,nt3,863,280,0,0
15,15302,217,950,281,15,15519,nt3,950,281,0,0
15,15536,809,1077,254,15,16345,nt3,1077,254,0,0
15,16370,150,1152,267,15,16520,nt3,1152,267,0,0
15,16579,300,1079,292,15,16879,nt3,1079,292,0,0
15,16904,125,1121,300,15,17029,nt3,1121,300,0,0
15,17138,133,226,299,15,17271,nt3,226,299,0,0
15,17296,192,120,270,15,17488,nt3,120,270,0,0
15,17680,117,172,290,15,17797,nt3,172,290,0,0
15,17805,201,230,258,15,18006,nt3,230,258,0,0
15,18131,108,172,258,15,18239,nt3,172,258,0,0
15,18281,92,308,252,15,18373,nt3,308,252,0,0
15,18539,159,503,218,15,18698,nt3,503,218,0,0
15,18731,167,614,270,15,18898,nt3,614,270,0,0
15,18907,250,625,234,15,19157,nt3,625,234,0,0
15,19182,158,556,210,15,19340,nt3,556,210,0,0
15,19549,242,750,279,15,19791,nt3,750,279,0,0
15,19841,167,362,272,15,20008,nt3,362,272,0,0
15,20016,150,394,300,15,20166,nt3,394,300,0,0
15,20183,292,479,281,15,20475,nt3,479,281,0,0
15,20484,133,506,286,15,20617,nt3,506,286,0,0
15,20692,150,654,321,15,20842,nt3,654,321,0,0
15,20867,117,480,307,15,20984,nt3,480,307,0,0
15,21101,184,408,327,15,21285,nt3,408,327,0,0
15,21401,543,530,309,15,21944,nt3,530,309,0,0
15,22010,309,703,340,15,22319,nt3,703,340,0,0
15,22344,84,857,346,15,22428,nt3,857,346,0,0
15,22436,133,874,297,15,22569,nt3,874,297,0,0
15,22578,92,882,266,15,22670,nt3,882,266,0,0
15,22770,83,918,337,15,22853,nt3,918,337,0,0
15,22861,276,935,280,15,23137,nt3,935,280,0,0
15,23279,292,996,298,15,23571,nt3,996,298,0,0
15,23587,192,1102,312,15,23779,nt3,1102,312,0,0
15,23838,116,215,289,15,23954,nt3,215,289,0,0
15,24021,217,95,251,15,24238,nt3,95,251,0,0
15,24247,141,89,230,15,24388,nt3,89,230,0,0
15,24405,292,206,326,15,24697,nt3,206,326,0,0
15,24705,101,153,305,15,24806,nt3,153,305,0,0
15,24914,75,295,324,15,24989,nt3,295,324,0,0
15,25056,142,381,375,15,25198,nt3,381,375,0,0
15,25214,417,503,373,15,25631,nt3,503,373,0,0
15,25698,209,541,367,15,25907,nt3,541,367,0,0
15,25915,117,515,345,15,26032,nt3,515,345,0,0
15,26040,92,511,375,15,26132,nt3,511,375,0,0
15,26157,117,678,382,15,26274,nt3,678,382,0,0
15,26341,117,663,442,15,26458,nt3,663,442,0,0
15,26466,142,637,438,15,26608,nt3,637,438,0,0
15,26624,292,804,420,15,26916,nt3,804,420,0,0
15,26958,150,925,423,15,27108,nt3,925,423,0,0
15,27409,191,1017,402,15,27600,nt3,1017,402,0,0
15,27634,150,1174,364,15,27784,nt3,1174,364,0,0
15,27792,151,1151,394,15,27943,nt3,1151,394,0,0
15,28101,117,228,384,15,28218,nt3,228,384,0,0
15,28235,317,88,359,15,28552,nt3,88,359,0,0
15,28568,167,222,394,15,28735,nt3,222,394,0,0
15,28844,125,323,330,15,28969,nt3,323,330,0,0
15,29027,100,430,364,15,29127,nt3,430,364,0,0
15,29136,308,530,369,15,29444,nt3,530,369,0,0
15,29511,359,526,423,15,29870,nt3,526,423,0,0
15,29920,142,501,373,15,30062,nt3,501,373,0,0
15,30120,100,441,442,15,30220,nt3,441,442,0,0
15,30329,100,370,375,15,30429,nt3,370,375,0,0
15,30446,225,365,429,15,30671,nt3,365,429,0,0
15,30679,142,360,453,15,30821,nt3,360,453,0,0
15,30830,91,345,436,15,30921,nt3,345,436,0,0
15,30996,117,386,437,15,31113,nt3,386,437,0,0
15,31121,259,396,455,15,31380,nt3,396,455,0,0
15,31388,226,402,483,15,31614,nt3,402,483,0,0
15,31647,142,479,464,15,31789,nt3,479,464,0,0
15,31806,642,390,460,15,32448,nt3,390,460,0,0
15,32482,200,476,461,15,32682,nt3,476,461,0,0
15,32690,275,569,471,15,32965,nt3,569,471,0,0
15,33041,116,644,474,15,33157,nt3,644,474,0,0
15,33166,333,782,496,15,33499,nt3,782,496,0,0
15,33508,92,783,469,15,33600,nt3,783,469,0,0
15,33608,259,900,459,15,33867,nt3,900,459,0,0
15,33942,300,786,483,15,34242,nt3,786,483,0,0
15,34259,225,968,498,15,34484,nt3,968,498,0,0
15,34509,142,1048,456,15,34651,nt3,1048,456,0,0
15,34718,233,889,467,15,34951,nt3,889,467,0,0
15,34960,383,936,440,15,35343,nt3,936,440,0,0
15,35368,292,1072,457,15,35660,nt3,1072,457,0,0
15,35744,242,1109,467,15,35986,nt3,1109,467,0,0
15,35994,117,1121,441,15,36111,nt3,1121,441,0,0
15,36186,159,164,466,15,36345,nt3,164,466,0,0
15,36403,142,59,429,15,36545,nt3,59,429,0,0
15,36553,184,74,460,15,36737,nt3,74,460,0,0
15,36870,117,200,470,15,36987,nt3,200,470,0,0
15,37045,192,298,481,15,37237,nt3,298,481,0,0
15,37246,200,258,482,15,37446,nt3,258,482,0,0
15,37521,117,331,474,15,37638,nt3,331,474,0,0
15,37663,450,505,530,15,38113,nt3,505,530,0,0
15,38122,158,468,520,15,38280,nt3,468,520,0,0
15,38289,342,547,528,15,38631,nt3,547,528,0,0
15,38697,176,579,436,15,38873,nt3,579,436,0,0
15,38931,184,621,522,15,39115,nt3,621,522,0,0
15,39131,84,552,533,15,39215,nt3,552,533,0,0
15,39223,292,523,533,15,39515,nt3,523,533,0,0
15,39540,84,664,541,15,39624,nt3,664,541,0,0
15,39648,334,765,553,15,39982,nt3,765,553,0,0
15,40157,101,631,523,15,40258,nt3,631,523,0,0
15,40266,175,620,566,15,40441,nt3,620,566,0,0
15,40475,233,920,557,15,40708,nt3,920,557,0,0
15,40867,133,1092,506,15,41000,nt3,1092,506,0,0
15,41009,116,1194,479,15,41125,nt3,1194,479,0,0
15,41134,75,1180,498,15,41209,nt3,1180,498,0,0
15,41276,191,105,489,15,41467,nt3,105,489,0,0
15,41751,125,187,522,15,41876,nt3,187,522,0,0
15,41926,201,199,561,15,42127,nt3,199,561,0,0
15,42135,350,327,575,15,42485,nt3,327,575,0,0
15,42510,217,327,515,15,42727,nt3,327,515,0,0
15,42844,142,886,459,15,42986,nt3,886,459,0,0
15,43061,83,947,482,15,43144,nt3,947,482,0,0
15,43153,108,962,452,15,43261,nt3,962,452,0,0
15,43286,134,896,457,15,43420,nt3,896,457,0,0
15,43587,267,1056,444,15,43854,nt3,1056,444,0,0
15,43862,117,1040,463,15,43979,nt3,1040,463,0,0
15,44162,151,916,471,15,44313,nt3,916,471,0,0
15,44329,109,860,506,15,44438,nt3,860,506,0,0
15,44546,225,96,459,15,44771,nt3,96,459,0,0
15,44788,142,206,460,15,44930,nt3,206,460,0,0
15,45005,292,293,498,15,45297,nt3,293,498,0,0
15,45314,150,273,534,15,45464,nt3,273,534,0,0
15,45497,710,334,583,15,46207,nt3,334,583,0,0
15,46215,225,445,611,15,46440,nt3,445,611,0,0
15,46490,276,522,605,15,46766,nt3,522,605,0,0
15,46791,116,603,635,15,46907,nt3,603,635,0,0
15,46982,259,585,625,15,47241,nt3,585,625,0,0
15,47283,217,672,652,15,47500,nt3,672,652,0,0
15,47508,326,779,647,15,47834,nt3,779,647,0,0
15,47842,192,730,654,15,48034,nt3,730,654,0,0
15,48167,134,806,648,15,48301,nt3,806,648,0,0
15,48326,142,867,644,15,48468,nt3,867,644,0,0
15,48476,208,981,643,15,48684,nt3,981,643,0,0
15,48693,133,1004,612,15,48826,nt3,1004,612,0,0
15,48893,334,45,593,15,49227,nt3,45,593,0,0
15,49244,108,221,607,15,49352,nt3,221,607,0,0
15,49469,233,361,615,15,49702,nt3,361,615,0,0
15,49711,183,501,622,15,49894,nt3,501,622,0,0
15,49911,217,291,650,15,50128,nt3,291,650,0,0
15,50136,234,393,669,15,50370,nt3,393,669,0,0
15,50387,275,516,687,15,50662,nt3,516,687,0,0
15,50670,109,524,708,15,50779,nt3,524,708,0,0
15,50787,75,428,697,15,50862,nt3,428,697,0,0
15,50887,117,431,651,15,51004,nt3,431,651,0,0
15,51012,84,436,683,15,51096,nt3,436,683,0,0
15,51121,484,522,688,15,51605,nt3,522,688,0,0
15,51613,451,577,681,15,52064,nt3,577,681,0,0
15,52072,142,556,700,15,52214,nt3,556,700,0,0
15,52256,108,735,543,15,52364,nt3,735,543,0,0
15,52447,251,919,270,15,52698,nt3,919,270,0,0
15,52765,75,998,160,15,52840,nt3,998,160,0,0
15,52881,151,651,161,15,53032,nt3,651,161,0,0
15,53040,100,642,211,15,53140,nt3,642,211,0,0
15,53165,184,596,300,15,53349,nt3,596,300,0,0
15,53382,183,643,402,15,53565,nt3,643,402,0,0
